2022-03-14 23:09:10+00:00,1.14972E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",b'Wow!  Russia begging China for MREs??!!\n\nAfter only a few weeks - so close to their own Border!!\n\nWait??!!  Did Trump** plan that invasion?  \n\nCuz that would explain A LOT!!'
2022-03-14 23:09:07+00:00,1.38171E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","b'The Biden administration has ""deep concerns"" about China\xe2\x80\x99s ""alignment"" with Russia amid Moscow\xe2\x80\x99s multi-front war against Ukraine, a senior administration official said Monday. https://t.co/cYaNFWNpy1'"
2022-03-14 23:08:41+00:00,1.4589E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",b'@cnnbrk Russia is trying to make alliances with China does this script sound familiar what did 45 do he made friends with North Korea he started to with China and then the China virus happened every time Trump met Putin he was like a puppy shaking his tail for his master'
2022-03-14 23:08:31+00:00,1.40413E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","b""@CNN @edlavaCNN Trump would have blown this MFer up by now and that would've been supported across the globe, sending a clear message to China and Iran."""
2022-03-14 23:08:25+00:00,125873258,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",b'With Gary Bai on Forbidden News \xe2\x80\x9cCan China Realistically Help Russia Through Sanctions? \xe2\x80\x94 Dr. Antonio Graceffo\xe2\x80\x9d\n#economy #russia #ukraine #China #CCP #NTD #EpochTimes @GaryBai\nhttps://t.co/KgfWPXStyY https://t.co/CN1YQepnxc'
2022-03-14 23:08:20+00:00,1.11929E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",b'Liz Truss attacks China\xe2\x80\x99s \xe2\x80\x98attempt to silence\xe2\x80\x99 UK-based Hong Kong human rights\xc2\xa0group https://t.co/2RNQpVlt5a'
2022-03-14 23:08:06+00:00,1.30851E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","b'U.S. Warns China Not to Assist RU Invasion of Ukraine https://t.co/KCo61VVwZU Xi must be petrified. Most likely from #secblinken, the incompetent lying Marxist idiot &amp; co-owner of Afghanistan debacle CCP has publicly made a fool of many times #tcot #ccot #wakepamerica #lnyhbt'"
2022-03-14 23:08:05+00:00,18956073,1.50351E+18,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}","b""Biden's top national security adviser expressed strong concerns about China's alignment with Russia during a seven-hour meeting with his Chinese counterpart that dealt extensively with Moscow's invasion of Ukraine.\n\n https://t.co/bpAItmc0Qz"""
2022-03-14 23:08:03+00:00,394762017,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",b'@briangobosox Initial theory. Biden gave #Ukraine to #Russia. Possibly knowing the #china #russia alliance strengthens. To create a Bi polar world. #Russia China V Nato and US but US loses its number 1 dominance on purpose.'
2022-03-14 23:07:53+00:00,1.21722E+18,1.50351E+18,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",b'\xe2\x80\xa6 Biden locks down China!? LOL SMH :-) :-(\n \nhttps://t.co/so3Zv9HyBd'
